TYPE	text	text	text	text	integer	float	float	text	text	text	integer	integer	integer	integer	float	float	float	float	float	float	text	text	text	text	text	text	text	text	text	text	integer	integer	text	integer	integer	integer	float	float	float	float	float	integer	integer	float	integer	float	float	float	float	text	integer	integer	float	float	integer	float	float	float	float	float	float	float	integer	integer	integer	float	float	integer	float	float	integer	float	integer	text	integer	float	float	integer	float	float	float	float	float	float	float	float	integer	integer	float	integer	integer	integer	integer	float	integer	integer	float	integer	integer	integer	integer	float	float	integer	integer	integer	integer	integer	integer	integer	float	float	integer	float	integer	integer	float	float	integer	integer	float	float	float	integer	text	text	integer	integer	integer	integer	float	integer	float	integer	integer	integer	text	float	integer	integer	float	float	text	integer	integer	integer	integer	integer																																																
DATA	1347	16	72	0		1100	0	A_24_P339611	PDCD5	NM_004708	"Homo sapiens programmed cell death 5 (PDCD5), mRNA [NM_004708]"	2140.2	315.352	-2.10E-01	6.44E-02	1.08E-03	0	0	1	1	1.02E+04	6.26E+03	1.02E+03	6.26E+02	0	0	2	1	63	63	7.04E+03	1.33E+04	6876	12920	1.04E+03	2.40E+03	1.22E+03	2.70E+03	40	40	5.68E+01	8.49E+01	57.5	80	5.47E+00	2.01E+01	3.89E+00	2.15E+01	0	0	0	0	0	0	0.892895	-0.0578282	0	0	0	0	0	0	0	0	0	6961.53	13214	696.182	1321.54	0	1	1	0	9.92E-281	1	1	1	1	76.6902	113.661	5.47348	20.074	0	10168.2	6264.29	1016.86	626.496	0	1	-3.27E+00	0	0	76.6902	113.661	49.1849	49.1849	6999.71	13289.6	0.805059	0.799491	56.8	84.9	5.47348	20.074	0	6963.11	13221.6	0	0	0	0																																																																																					
DATA	1348	16	73	0		1101	0	A_24_P119165	ENST00000333650	ENST00000333650	Unknown	2165.93	315.42	-4.41E-01	7.36E-02	2.02E-09	0	0	1	1	6.39E+03	2.32E+03	6.39E+02	2.32E+02	0	0	1	0	63	63	4.73E+03	4.66E+03	4732	4730	6.52E+02	7.74E+02	7.28E+02	8.38E+02	39	39	5.56E+01	8.54E+01	55	85	6.12E+00	1.59E+01	4.82E+00	1.59E+01	0	0	0	0	0	0	0.898675	0.190285	0	0	0	0	0	0	0	0	0	4656.58	4550.16	465.701	455.431	0	1	1	4.54E-303	6.17E-222	1	1	1	1	76.5307	113.456	6.11507	15.9301	0	6393.87	2315.41	639.446	231.752	0	1	-6.00E+00	0	0	76.5307	113.456	45.4864	45.4864	4694.6	4625.58	0.801093	0.79623	55.641	85.3846	6.11507	15.9301	0	4657.91	4557.15	0	0	0	0																																																																																					
DATA	1349	16	74	0		1103	0	A_23_P386442	KIAA0087	D42038	"Homo sapiens KIAA0087 mRNA, partial cds. [D42038]"	2191.5	314.648	0.00E+00	6.17E-01	1.00E+00	7.98698	24.6461	1	1	8.38E+00	1.05E+01	8.34E+00	1.04E+01	0	0	0	0	66	66	7.26E+01	1.04E+02	71	100	1.04E+01	2.03E+01	1.07E+01	2.15E+01	27	27	5.71E+01	8.19E+01	56	81	7.08E+00	1.48E+01	7.41E+00	1.52E+01	0	0	0	0	0	0	-0.0543129	0.427397	0	0	0	0	0	0	0	0	0	-3.75863	-8.9855	6.3349	19.4279	0	0	0	0.125243	0.231401	1	1	0	0	76.3495	113.304	7.08375	14.7787	0	8.37623	10.4737	8.33617	10.4134	0	1	1.57E-01	0	0	76.3495	113.304	57.5363	57.5363	34.0819	66.2802	0.796964	0.792842	57.1111	81.8889	7.08375	14.7787	0	-2.7044	-2.55046	1	1	0	0																																																																																					
DATA	1350	16	75	0		1105	0	A_24_P261383	JOSD3	NM_024116	"Homo sapiens Josephin domain containing 3 (JOSD3), mRNA [NM_024116]"	2216.61	315.571	-5.02E-01	7.68E-02	6.49E-11	0	0	1	1	4.52E+03	1.42E+03	4.52E+02	1.43E+02	0	1	1	4	59	59	3.50E+03	2.75E+03	3398	2720	5.14E+02	4.14E+02	5.28E+02	3.95E+02	26	26	5.73E+01	8.21E+01	56	83.5	5.28E+00	1.51E+01	6.49E+00	1.52E+01	0	0	0	0	0	0	0.86625	0.275947	0	0	0	0	0	0	0	0	0	3424.06	2639.75	342.465	264.689	0	1	1	6.54E-285	6.35E-192	1	1	1	1	76.2071	112.996	5.27593	15.1376	0	4517.38	1422.58	451.815	142.643	0	1	-6.53E+00	0	0	76.2071	112.996	49.1849	49.1849	3461.76	2714.71	0.793426	0.790048	57.3462	82.1154	5.27593	15.1376	0	3424.88	2645.46	0	0	0	0																																																																																					
DATA	1351	16	76	0		1107	0	A_24_P406664	RAD23B	NM_002874	"Homo sapiens RAD23 homolog B (S. cerevisiae) (RAD23B), mRNA [NM_002874]"	2242.26	315.375	3.44E-02	6.28E-02	5.83E-01	0	0	1	1	4.79E+02	5.18E+02	4.84E+01	5.34E+01	0	1	1	1	61	61	5.19E+02	8.94E+02	501	871	6.17E+01	1.41E+02	5.93E+01	1.39E+02	33	33	5.55E+01	8.46E+01	55	83	4.30E+00	1.91E+01	4.45E+00	1.93E+01	0	0	0	0	0	0	0.68889	0.310264	0	0	0	0	0	0	0	0	0	443.213	780.867	44.7717	80.4672	0	1	1	2.86E-164	4.96E-125	1	1	1	1	76.0494	112.838	4.30204	19.0526	1	478.864	518.39	48.373	53.4193	0	1	5.48E-01	0	0	76.0494	112.838	46.8651	46.8651	480.753	855.667	0.789549	0.786975	55.4848	84.5758	4.30204	19.0526	0	443.766	785.998	0	0	0	0																																																																																					
DATA	1352	16	77	0		1109	0	A_24_P931583	A_24_P931583	A_24_P931583	Unknown	2267.5	315	4.41E-01	9.28E-02	2.04E-06	0	0	1	1	7.03E+01	1.94E+02	9.28E+00	2.43E+01	0	1	1	0	60	60	1.49E+02	3.69E+02	149	368	1.77E+01	6.34E+01	1.76E+01	6.65E+01	28	28	5.57E+01	7.72E+01	56	76	6.11E+00	1.24E+01	4.82E+00	9.64E+00	0	0	0	0	0	0	-0.0690884	-0.101572	0	0	0	0	0	0	0	0	0	73.4851	256.574	9.70214	32.183	0	1	1	4.24E-62	3.98E-66	1	1	1	1	75.8649	112.643	6.11043	12.3569	0	70.3116	194.004	9.28314	24.3346	0	1	4.75E+00	0	0	75.8649	112.643	47.2035	47.2035	110.841	331.179	0.785742	0.783995	55.6786	77.2143	6.11043	12.3569	0	73.7531	261.085	0	0	0	0																																																																																					
DATA	1353	16	78	0		1111	0	A_23_P168836	PTK2B	NM_173174	"Homo sapiens PTK2B protein tyrosine kinase 2 beta (PTK2B), transcript variant 1, mRNA [NM_173174]"	2292.73	315.307	2.57E-01	7.10E-02	2.96E-04	0	0	1	1	1.84E+02	3.32E+02	1.95E+01	3.61E+01	0	2	0	0	62	62	2.58E+02	5.71E+02	263.5	563.5	3.17E+01	8.58E+01	3.13E+01	8.71E+01	29	29	5.56E+01	8.38E+01	56	77	6.21E+00	1.82E+01	6.67E+00	1.85E+01	0	0	0	0	0	0	0.340934	-0.0587642	0	0	0	0	0	0	0	0	0	182.649	458.824	19.3323	49.8261	0	1	1	1.72E-112	2.71E-96	1	1	1	1	75.6739	112.386	6.21297	18.2216	0	183.925	332.294	19.4674	36.0855	0	1	3.62E+00	0	0	75.6739	112.386	48.2044	48.2044	219.814	533.172	0.782179	0.781288	55.6207	83.7931	6.21297	18.2216	0	182.62	462.637	0	0	1	1																																																																																					
DATA	1354	16	79	0		1113	0	A_24_P127425	A_24_P127425	A_24_P127425	Unknown	2318.36	315.879	6.39E-01	9.24E-02	4.55E-12	0	0	1	1	8.37E+01	3.65E+02	1.04E+01	3.93E+01	0	1	1	7	57	57	1.61E+02	6.00E+02	159	595	1.86E+01	9.42E+01	2.15E+01	1.02E+02	30	30	5.32E+01	8.79E+01	52	88.5	6.91E+00	1.84E+01	8.15E+00	1.46E+01	0	0	0	0	0	0	0.114425	-0.172716	0	0	0	0	0	0	0	0	0	85.0988	487.76	10.6089	52.5028	0	1	1	8.85E-70	1.46E-99	1	1	1	1	75.4802	112.187	6.91168	18.4379	0	83.6556	364.681	10.429	39.2545	0	1	6.92E+00	0	0	75.4802	112.187	45.4864	45.4864	122.07	561.909	0.778694	0.778706	53.2333	87.9	6.91168	18.4379	0	84.7659	490.915	0	0	0	0																																																																																					
DATA	1355	16	80	0		1115	0	A_24_P127051	A_24_P127051	A_24_P127051	Unknown	2344	315.319	9.36E-01	1.07E-01	1.61E-18	0	0	1	1	3.25E+04	2.80E+05	3.25E+03	2.80E+04	0	0	7	8	57	57	2.34E+04	5.28E+05	23805.3	528598	1.79E+03	2.84E+04	1.97E+03	2.61E+04	32	32	5.42E+01	8.56E+01	53.5	79	7.40E+00	3.63E+01	8.15E+00	2.24E+01	0	0	0	0	1	1	0.254208	0.055534	0	0	0	0	0	0	0	0	0	23334.3	527491	2333.43	52749.1	0	1	1	0	0	1	1	1	1	75.2926	111.718	7.39851	36.3068	1	32523	280497	3252.31	28049.7	0	1	8.78E+00	0	0	75.2926	111.718	51.0895	51.0895	23371	527564	0.774967	0.775935	54.1875	85.5938	7.39851	36.3068	0	23333.6	527493	0	0	0	0																																																																																					
DATA	1356	16	81	0		1117	0	A_24_P109101	TMPRSS11A	NM_182606	"Homo sapiens transmembrane protease, serine 11A (TMPRSS11A), mRNA [NM_182606]"	2369.5	315.352	0.00E+00	6.18E-01	1.00E+00	8.25072	25.2644	1	1	8.60E+00	1.08E+01	8.55E+00	1.07E+01	0	1	0	0	65	65	6.79E+01	9.79E+01	68	93	9.81E+00	2.17E+01	1.19E+01	2.45E+01	27	27	5.59E+01	8.23E+01	55	84	5.66E+00	1.69E+01	5.93E+00	1.52E+01	0	0	0	0	0	0	0.128796	0.0788372	0	0	0	0	0	0	0	0	0	-7.22068	-13.407	6.3349	19.4279	0	0	0	0.0035915	0.075154	1	1	0	0	75.113	111.315	5.66164	16.8924	0	8.59539	10.8082	8.55428	10.7459	0	1	1.61E-01	0	1	75.113	111.315	43.7019	43.7019	29.3833	59.8697	0.771489	0.77344	55.8519	82.2593	5.66164	16.8924	0	-8.14261	-12.0566	1	1	0	0																																																																																					
DATA	1357	16	82	66	Structural	1	1	DarkCorner	DarkCorner	DarkCorner		2394.58	315.427	0.00E+00	6.18E-01	1.00E+00	8.28659	25.3408	1	1	8.63E+00	1.09E+01	8.58E+00	1.08E+01	0	3	0	0	61	61	7.15E+01	1.01E+02	70	103	9.59E+00	1.93E+01	1.04E+01	1.85E+01	28	28	5.59E+01	7.84E+01	55.5	78	6.23E+00	1.72E+01	6.12E+00	1.54E+01	0	0	0	0	0	0	-0.114668	-0.181884	0	0	0	0	0	0	0	0	0	-3.35119	-9.91979	6.3349	19.4279	0	0	0	0.171265	0.186709	1	1	0	0	74.843	110.953	6.22845	17.2481	0	8.62539	10.8502	8.58414	10.7876	0	1	1.61E-01	0	0	74.843	110.953	49.5074	49.5074	32.9828	62.9948	0.76815	0.771108	55.8571	78.3571	6.22845	17.2481	0	-4.65671	-9.40638	1	1	0	0																																																																																					
DATA	1358	16	83	66	Structural	1	1	DarkCorner	DarkCorner	DarkCorner		2420.42	315.427	0.00E+00	6.18E-01	1.00E+00	8.32327	25.4167	1	1	8.66E+00	1.09E+01	8.61E+00	1.08E+01	0	2	0	1	61	61	7.38E+01	1.02E+02	74	100	1.04E+01	1.69E+01	1.33E+01	1.48E+01	26	26	5.52E+01	7.47E+01	55	76	6.66E+00	9.50E+00	6.67E+00	8.34E+00	0	0	0	0	0	0	-0.043988	0.303315	0	0	0	0	0	0	0	0	0	-0.780226	-8.75685	6.3349	19.4279	0	0	0	0.74929	0.243425	1	1	0	0	74.5671	110.445	6.65918	9.50271	0	8.65613	10.892	8.61473	10.8292	0	1	1.62E-01	0	0	74.5671	110.445	50.7771	50.7771	35.2779	63.6505	0.764765	0.768805	55.2308	74.6923	6.65918	9.50271	0	-2.4808	-9.2492	1	1	0	0																																																																																					
DATA	1359	16	84	66	Structural	1	1	DarkCorner	DarkCorner	DarkCorner		2445.58	315.427	0.00E+00	6.18E-01	1.00E+00	8.35846	25.487	1	1	8.69E+00	1.09E+01	8.64E+00	1.09E+01	0	1	0	0	63	63	6.96E+01	1.00E+02	68	99	1.21E+01	1.86E+01	1.22E+01	1.93E+01	31	31	5.53E+01	7.89E+01	54	78	7.65E+00	1.49E+01	7.78E+00	1.59E+01	0	0	0	0	0	0	-0.0355673	-0.0646605	0	0	0	0	0	0	0	0	0	-4.74381	-9.5878	6.3349	19.4279	0	0	0	0.0535982	0.201787	1	1	0	0	74.3787	109.985	7.65492	14.8982	0	8.68569	10.931	8.64415	10.868	0	1	1.62E-01	0	0	74.3787	109.985	52.9257	52.9257	31.1259	62.3588	0.761545	0.766683	55.2581	78.9032	7.65492	14.8982	0	-6.75123	-11.0363	1	1	0	0																																																																																					
DATA	1360	16	85	66	Structural	1	1	DarkCorner	DarkCorner	DarkCorner		2471	315.455	0.00E+00	6.18E-01	1.00E+00	8.39335	25.5541	1	1	8.72E+00	1.10E+01	8.67E+00	1.09E+01	1	0	0	0	61	61	7.35E+01	1.01E+02	74	100	9.93E+00	2.03E+01	9.64E+00	2.00E+01	379	379	5.39E+01	8.09E+01	53	79	6.55E+00	1.59E+01	6.67E+00	1.63E+01	0	0	0	0	0	0	-0.0512456	-0.000662242	0	0	0	0	0	0	0	0	0	-0.644213	-8.53397	6.3349	19.4279	0	0	0	0.791871	0.255567	1	1	0	0	74.136	109.518	6.54897	15.8934	0	8.71509	10.9684	8.6734	10.9052	0	1	1.62E-01	0	0	74.136	109.518	52.9257	52.9257	34.9828	62.9456	0.758379	0.764671	53.9499	80.8918	6.54897	15.8934	0	-3.01649	-10.96	1	1	0	0																																																																																					
DATA	1361	17	1	66	Structural	1	1	DarkCorner	DarkCorner	DarkCorner		325.367	319.404	0.00E+00	6.13E-01	1.00E+00	6.69567	20.5279	1	1	7.33E+00	8.36E+00	7.29E+00	8.31E+00	0	1	0	0	63	63	7.37E+01	1.02E+02	75	101	1.03E+01	1.68E+01	1.07E+01	1.78E+01	361	361	5.27E+01	8.05E+01	53	80	6.04E+00	1.60E+01	5.93E+00	1.63E+01	0	0	0	0	0	0	-0.0435199	0.0150034	0	0	0	0	0	0	0	0	0	-4.26799	-10.0272	6.3349	19.4279	0	0	0	0.0820812	0.182017	1	1	0	0	77.9505	112.376	6.04414	15.9717	0	7.32533	8.36239	7.29029	8.3142	0	1	9.38E-02	0	0	77.9505	112.376	52.3208	52.3208	35.1735	64.3112	0.950665	0.951899	52.7285	80.5042	6.04414	15.9717	0	-1.00008	-1.46296	1	1	0	0																																																																																					
DATA	1362	17	2	66	Structural	1	1	DarkCorner	DarkCorner	DarkCorner		350.5	319.352	0.00E+00	6.13E-01	1.00E+00	6.6728	20.4797	1	1	7.31E+00	8.34E+00	7.27E+00	8.29E+00	2	1	0	0	63	63	6.99E+01	9.97E+01	69	100	8.28E+00	1.74E+01	7.41E+00	1.85E+01	35	35	5.33E+01	8.02E+01	53	78	7.83E+00	1.91E+01	7.78E+00	1.93E+01	0	0	0	0	0	0	0.00106739	-0.121523	0	0	0	0	0	0	0	0	0	-8.13596	-12.9334	6.3349	19.4279	0	0	0	0.00108437	0.0859067	1	1	0	0	78.0249	112.584	7.82884	19.1282	0	7.30532	8.33703	7.27038	8.28899	0	1	9.36E-02	1	0	78.0249	112.584	52.9257	52.9257	31.3799	61.6128	0.953923	0.954139	53.3429	80.2286	7.82884	19.1282	0	-4.71595	-3.84757	1	1	0	0																																																																																					
DATA	1363	17	3	66	Structural	1	1	DarkCorner	DarkCorner	DarkCorner		375.912	319.386	0.00E+00	6.13E-01	1.00E+00	6.65127	20.4347	1	1	7.29E+00	8.31E+00	7.25E+00	8.27E+00	3	0	0	0	61	61	7.51E+01	1.03E+02	74	101	8.90E+00	1.90E+01	1.04E+01	2.15E+01	33	33	5.45E+01	8.58E+01	54	86	6.10E+00	1.74E+01	5.19E+00	1.93E+01	0	0	0	0	0	0	-0.207563	0.169852	0	0	0	0	0	0	0	0	0	-2.97915	-9.99999	6.3349	19.4279	0	0	0	0.223551	0.183195	1	1	0	0	78.0775	112.787	6.09878	17.38	0	7.28646	8.31334	7.25161	8.26543	0	1	9.34E-02	0	0	78.0775	112.787	56.9804	56.9804	36.5894	64.7489	0.957011	0.956241	54.5152	85.7576	6.09878	17.38	0	0.569377	-0.405758	1	1	0	0																																																																																					
DATA	1364	17	4	66	Structural	1	1	DarkCorner	DarkCorner	DarkCorner		401.418	319.427	0.00E+00	6.13E-01	1.00E+00	6.63133	20.3936	1	1	7.27E+00	8.29E+00	7.23E+00	8.24E+00	5	0	0	1	58	58	7.31E+01	9.69E+01	73	95	6.56E+00	1.87E+01	5.19E+00	1.82E+01	31	31	5.55E+01	8.65E+01	55	88	6.24E+00	2.16E+01	6.30E+00	2.08E+01	0	0	0	0	0	0	-0.0417964	0.114203	0	0	0	0	0	0	0	0	0	-5.00816	-16.1248	6.3349	19.4279	0	0	0	0.0417466	0.0328135	1	1	0	0	78.1288	112.987	6.24431	21.6315	0	7.26895	8.29165	7.23419	8.24387	0	1	9.32E-02	0	0	78.1288	112.987	47.8731	47.8731	34.6117	58.8241	0.959889	0.958169	55.4839	86.5484	6.24431	21.6315	0	-1.33461	-6.03381	1	1	0	0																																																																																					
DATA	1365	17	5	0		1119	0	A_24_P152793	A_24_P152793	A_24_P152793	Unknown	426.3	319.738	-7.17E-03	6.14E-02	9.07E-01	0	0	1	1	3.06E+04	3.01E+04	3.06E+03	3.01E+03	0	0	1	0	63	63	2.52E+04	7.60E+04	24873.7	74660.6	3.22E+03	1.07E+04	3.47E+03	1.39E+04	29	29	5.48E+01	9.01E+01	55	89	5.78E+00	1.93E+01	7.41E+00	2.08E+01	0	0	0	0	1	1	0.446845	0.0302542	0	0	0	0	0	0	0	0	0	25126.5	75842.1	2512.65	7584.23	0	1	1	0	0	1	1	1	1	78.1505	113.178	5.78217	19.2612	1	30569.6	30068.8	3056.97	3006.89	0	1	-1.17E-01	0	0	78.1505	113.178	47.2035	47.2035	25166.1	75917.2	0.96253	0.95993	54.8276	90.069	5.78217	19.2612	0	25130.2	75852.6	0	0	0	0																																																																																					
DATA	1366	17	6	0		1121	0	A_23_P258340	LOC388817	NM_001008741	"Homo sapiens peptidylprolyl isomerase A-like (LOC388817), mRNA [NM_001008741]"	451.792	320	-6.13E-02	6.17E-02	3.20E-01	0	0	1	1	4.86E+04	4.22E+04	4.86E+03	4.22E+03	0	0	6	4	58	58	4.13E+04	1.04E+05	41575.7	102742	3.44E+03	8.91E+03	4.09E+03	1.01E+04	29	29	5.73E+01	8.78E+01	57	86	4.69E+00	2.00E+01	4.45E+00	2.37E+01	0	0	0	0	1	1	-0.0703829	0.347703	0	0	0	0	0	0	0	0	0	41219.1	103560	4121.91	10356	0	1	1	0	0	1	1	1	1	78.2172	113.374	4.69252	19.9787	1	48592.1	42193.3	4859.22	4219.34	0	1	-9.94E-01	0	0	78.2172	113.374	42.5954	42.5954	41258.8	103635	0.965009	0.961544	57.3448	87.8276	4.69252	19.9787	0	41223	103571	0	0	1	1																																																																																					
DATA	1367	17	7	0		1123	0	A_32_P22364	BF761218	BF761218	"BF761218 RC0-CS0047-041000-031-f04 CS0047 Homo sapiens cDNA, mRNA sequence [BF761218]"	477.5	319.5	6.55E-01	1.13E-01	6.72E-09	0	0	1	1	3.29E+01	1.49E+02	5.92E+00	1.91E+01	1	1	2	2	63	63	1.21E+02	3.55E+02	120	355	1.60E+01	7.01E+01	1.56E+01	6.19E+01	36	36	5.59E+01	8.47E+01	55.5	85	4.91E+00	1.77E+01	4.63E+00	1.63E+01	0	0	0	0	0	0	0.18422	-0.236109	0	0	0	0	0	0	0	0	0	42.3691	241.755	7.62117	31.0144	0	1	1	2.23E-36	3.52E-63	1	1	1	1	78.2976	113.579	4.91152	17.7243	0	32.9339	148.853	5.92402	19.0962	0	1	5.80E+00	0	0	78.2976	113.579	46.5243	46.5243	82.1577	317.295	0.967147	0.962826	55.8611	84.7222	4.91152	17.7243	0	46.417	253.264	0	0	0	0																																																																																					
DATA	1368	17	8	0		1125	0	A_24_P500771	CG012	AL049782	Novel human gene mapping to chomosome 13. [AL049782]	502.893	319.5	-7.04E-02	2.08E-01	7.36E-01	0	0	1	1	2.85E+01	2.42E+01	6.17E+00	1.10E+01	1	0	0	0	63	63	1.11E+02	1.58E+02	108	157	1.65E+01	2.64E+01	1.74E+01	2.71E+01	33	33	5.39E+01	7.96E+01	54	80	5.53E+00	1.62E+01	5.19E+00	1.93E+01	0	0	0	0	0	0	0.159023	-0.229279	0	0	0	0	0	0	0	0	0	32.9661	43.8166	7.14133	19.9159	0	1	1	5.88E-27	3.68E-08	1	1	1	0	78.3355	113.787	5.52799	16.1689	1	28.4652	24.2072	6.16631	11.0028	0	1	-3.38E-01	0	0	78.3355	113.787	56.9804	56.9804	72.7926	119.565	0.969131	0.964016	53.9394	79.6061	5.52799	16.1689	0	37.1159	55.7911	0	1	0	0																																																																																					
DATA	1369	17	9	0		1127	0	A_32_P156136	NARG1L	NM_024561	"Homo sapiens NMDA receptor regulated 1-like (NARG1L), transcript variant 1, mRNA [NM_024561]"	528.418	319.427	-2.58E-01	6.67E-02	1.10E-04	0	0	1	1	6.42E+02	3.55E+02	6.44E+01	3.70E+01	0	0	0	0	64	64	8.13E+02	7.65E+02	799	732	1.55E+02	1.91E+02	1.60E+02	1.93E+02	32	32	5.37E+01	8.20E+01	54	84	4.02E+00	1.87E+01	3.71E+00	1.67E+01	0	0	0	0	0	0	0.727287	-0.117035	0	0	0	0	0	0	0	0	0	734.646	651.387	73.7372	67.9742	0	1	1	4.84E-194	3.61E-115	1	1	1	1	78.3698	113.988	4.02099	18.7135	0	642.009	354.559	64.4391	36.9993	0	1	-3.87E+00	0	0	78.3698	113.988	47.2035	47.2035	774.507	727.337	0.970895	0.965015	53.6563	82	4.02099	18.7135	0	738.892	663.812	0	0	0	0																																																																																					
DATA	1370	17	10	0		1129	0	A_23_P322735	TMC1	NM_138691	"Homo sapiens transmembrane channel-like 1 (TMC1), mRNA [NM_138691]"	553.582	319.427	3.83E-01	4.50E-01	3.95E-01	6.54576	0	1	1	6.70E+00	1.62E+01	6.70E+00	8.91E+00	7	2	0	0	57	57	8.44E+01	1.50E+02	81	150	1.31E+01	3.65E+01	1.26E+01	3.34E+01	25	25	5.60E+01	7.40E+01	55	77	7.84E+00	3.28E+01	8.90E+00	2.59E+01	0	0	0	0	0	0	0.295949	-0.44226	0	0	0	0	0	0	0	0	0	6.03868	35.8836	6.36361	19.7565	0	0	1	0.0144202	4.34E-06	1	1	0	0	78.3999	114.204	7.84474	32.7745	0	6.69885	16.1796	6.69704	8.90805	0	1	8.51E-01	0	0	78.3999	114.204	57.8122	57.8122	45.9296	112.05	0.972437	0.965841	55.96	74	7.84474	32.7745	0	10.3738	48.76	1	1	0	0																																																																																					
DATA	1371	17	11	0		1131	0	A_23_P164284	CLDN7	NM_001307	"Homo sapiens claudin 7 (CLDN7), mRNA [NM_001307]"	579.107	319.5	-6.02E-01	8.32E-02	4.57E-13	0	0	1	1	1.09E+03	2.73E+02	1.09E+02	2.92E+01	0	2	1	2	60	60	1.31E+03	6.25E+02	1297	633	1.86E+02	9.49E+01	1.67E+02	9.21E+01	28	28	5.42E+01	8.60E+01	54.5	77.5	7.37E+00	2.24E+01	7.41E+00	1.96E+01	0	0	0	0	0	0	0.650243	-0.360777	0	0	0	0	0	0	0	0	0	1231.76	510.235	123.339	54.5971	0	1	1	1.54E-224	5.58E-102	1	1	1	1	78.4246	114.398	7.36887	22.3714	0	1091.28	272.707	109.272	29.1807	0	1	-7.24E+00	0	0	78.4246	114.398	56.9804	56.9804	1271.67	586.595	0.973804	0.966518	54.1786	85.9643	7.36887	22.3714	0	1236.18	523.533	0	0	0	0																																																																																					
DATA	1372	17	12	0		1133	0	A_32_P19135	RAB4B	NM_016154	"Homo sapiens RAB4B, member RAS oncogene family (RAB4B), mRNA [NM_016154]"	604.5	320.257	7.45E-01	9.34E-02	1.54E-15	0	0	1	1	1.38E+02	7.66E+02	1.47E+01	7.74E+01	1	0	3	4	61	61	2.44E+02	1.46E+03	244	1400	3.43E+01	3.41E+02	3.56E+01	3.36E+02	30	30	5.42E+01	8.40E+01	55	81	4.30E+00	1.76E+01	3.71E+00	1.96E+01	0	0	0	0	0	0	0.67289	-0.00126023	0	0	0	0	0	0	0	0	0	165.697	1346.64	17.7394	136.058	0	1	1	6.90E-107	7.04E-155	1	1	1	1	78.483	114.643	4.30464	17.5862	0	137.731	765.596	14.7454	77.3523	0	1	7.97E+00	0	0	78.483	114.643	47.2035	47.2035	205.671	1423.24	0.975095	0.967174	54.2333	83.9667	4.30464	17.5862	0	170.223	1360.38	0	0	0	0																																																																																					
DATA	1373	17	13	0		1135	0	A_23_P115022	TMEM125	NM_144626	"Homo sapiens transmembrane protein 125 (TMEM125), mRNA [NM_144626]"	629.893	319.5	-5.62E-01	9.06E-02	5.46E-10	0	0	1	1	2.37E+02	6.50E+01	2.42E+01	1.35E+01	0	1	1	1	61	61	3.86E+02	2.21E+02	381	223	5.48E+01	3.76E+01	4.97E+01	3.48E+01	37	37	5.77E+01	8.73E+01	57	89	7.27E+00	1.91E+01	8.15E+00	2.52E+01	0	0	0	0	0	0	0.196195	0.194132	0	0	0	0	0	0	0	0	0	307.243	106.156	31.3706	22.139	0	1	1	9.29E-143	5.21E-28	1	1	1	1	78.5108	114.86	7.27495	19.0832	0	237.082	64.9514	24.2069	13.5457	0	1	-6.21E+00	0	0	78.5108	114.86	56.9804	56.9804	347.245	182.978	0.975872	0.96731	57.7297	87.3243	7.27495	19.0832	0	311.852	120.34	0	0	0	0																																																																																					
DATA	1374	17	14	0		1137	0	A_24_P936327	AK097954	AK097954	"Homo sapiens cDNA FLJ40635 fis, clone THYMU2015825. [AK097954]"	655.418	319.573	-6.34E-02	5.17E-01	9.02E-01	0	20.1976	1	1	9.89E+00	8.55E+00	6.90E+00	8.50E+00	1	2	0	0	62	62	8.77E+01	1.17E+02	86.5	119	1.23E+01	2.26E+01	1.39E+01	2.04E+01	32	32	5.69E+01	8.94E+01	57	89.5	7.10E+00	1.70E+01	7.04E+00	1.58E+01	0	0	0	0	0	0	-0.0877553	0.293735	0	0	0	0	0	0	0	0	0	9.16825	2.20582	6.4009	19.4291	0	1	0	0.000248872	0.768322	1	1	0	0	78.5576	115.084	7.09725	17.0462	0	9.88837	8.54586	6.90366	8.49716	0	1	-1.23E-01	0	1	78.5576	115.084	57.8122	57.8122	49.2168	79.2523	0.976618	0.967465	56.875	89.4063	7.09725	17.0462	0	13.8736	16.8112	1	1	0	0																																																																																					
DATA	1375	17	15	0		1139	0	A_24_P892464	AB007971	AB007971	"Homo sapiens mRNA, chromosome 1 specific transcript KIAA0502. [AB007971]"	680.582	319.573	2.89E-01	1.33E-01	2.94E-02	0	0	1	1	3.37E+01	6.56E+01	6.02E+00	1.33E+01	0	3	0	0	61	61	1.21E+02	2.25E+02	123	218	2.21E+01	5.01E+01	2.30E+01	4.67E+01	31	31	5.57E+01	8.69E+01	57	88	7.17E+00	9.96E+00	7.04E+00	7.04E+00	0	0	0	0	0	0	0.492878	-0.0622682	0	0	0	0	0	0	0	0	0	42.7356	109.653	7.64161	22.3088	0	1	1	9.88E-37	3.99E-29	1	1	1	1	78.6087	115.281	7.17388	9.96305	0	33.6871	65.5825	6.02365	13.3426	0	1	2.18E+00	0	0	78.6087	115.281	47.8731	47.8731	82.8353	186.896	0.977141	0.967434	55.7419	86.9355	7.17388	9.96305	0	47.5388	124.641	0	0	0	0																																																																																					
