TYPE	text	text	text	text	integer	float	float	text	text	text	integer	integer	integer	integer	float	float	float	float	float	float	text	text	text	text	text	text	text	text	text	text	integer	integer	text	integer	integer	integer	float	float	float	float	float	integer	integer	float	integer	float	float	float	float	text	integer	integer	float	float	integer	float	float	float	float	float	float	float	integer	integer	integer	float	float	integer	float	float	integer	float	integer	text	integer	float	float	integer	float	float	float	float	float	float	float	float	integer	integer	float	integer	integer	integer	integer	float	integer	integer	float	integer	integer	integer	integer	float	float	integer	integer	integer	integer	integer	integer	integer	float	float	integer	float	integer	integer	float	float	integer	integer	float	float	float	integer	text	text	integer	integer	integer	integer	float	integer	float	integer	integer	integer	text	float	integer	integer	float	float	text	integer	integer	integer	integer	integer																																																
DATA	75	1	75	66	Structural	1	1	DarkCorner	DarkCorner	DarkCorner		5353.58	210.573	0.00E+00	6.18E-01	1.00E+00	7.73149	23.2277	1	1	1.00E+01	1.28E+01	1.00E+01	1.27E+01	0	1	0	0	63	63	7.67E+01	9.37E+01	75	95	9.77E+00	1.79E+01	1.07E+01	1.67E+01	534	534	5.37E+01	8.07E+01	53	81	6.96E+00	1.49E+01	7.41E+00	1.48E+01	0	0	0	0	0	0	-0.279003	0.0148197	0	0	0	0	0	0	0	0	0	1.61375	-10.9284	5.54513	16.5283	0	0	0	0.450384	0.0879935	1	1	0	0	75.0847	104.579	6.95722	14.8827	0	10.0397	12.774	9.99503	12.7032	0	1	1.69E-01	0	0	75.0847	104.579	52.9257	52.9257	38.1894	55.6128	0.720421	0.715546	53.7154	80.7228	6.95722	14.8827	0	0.91055	-8.56275	1	1	0	0																																																																																					
DATA	76	1	76	66	Structural	1	1	DarkCorner	DarkCorner	DarkCorner		5379.09	210.614	0.00E+00	6.18E-01	1.00E+00	7.78346	23.3806	1	1	1.01E+01	1.29E+01	1.00E+01	1.28E+01	1	1	0	0	62	62	7.43E+01	9.66E+01	75	97	8.62E+00	1.84E+01	1.02E+01	1.93E+01	521	521	5.36E+01	8.12E+01	53	80	6.49E+00	1.59E+01	6.67E+00	1.63E+01	0	0	0	0	0	0	0.159362	0.013444	0	0	0	0	0	0	0	0	0	-0.698648	-7.67651	5.54278	16.5283	0	0	0	0.74363	0.229426	1	1	0	0	75.0374	104.241	6.48799	15.9065	0	10.0893	12.881	10.0402	12.8095	0	1	1.72E-01	0	0	75.0374	104.241	48.8603	48.8603	35.8297	58.5265	0.715611	0.710864	53.5509	81.19	6.48799	15.9065	0	-1.57552	-6.00834	1	1	0	0																																																																																					
DATA	77	1	77	66	Structural	1	1	DarkCorner	DarkCorner	DarkCorner		5404.5	210.648	0.00E+00	6.19E-01	1.00E+00	7.83698	23.536	1	1	1.01E+01	1.30E+01	1.01E+01	1.29E+01	1	2	0	0	63	63	7.24E+01	9.16E+01	73	91	8.65E+00	1.61E+01	7.78E+00	1.45E+01	532	532	5.30E+01	8.00E+01	53	79	6.63E+00	1.53E+01	7.41E+00	1.56E+01	0	0	0	0	0	0	0.0925963	0.0609061	0	0	0	0	0	0	0	0	0	-2.58355	-12.3441	5.54278	16.5283	0	0	0	0.227672	0.0543414	1	1	0	0	74.9962	103.979	6.63276	15.3362	0	10.1405	12.9899	10.0911	12.9178	0	1	1.74E-01	1	0	74.9962	103.979	56.9804	56.9804	33.9037	53.5969	0.710723	0.706171	52.9718	79.985	6.63276	15.3362	0	-3.62916	-11.3035	1	1	0	0																																																																																					
DATA	78	1	78	66	Structural	1	1	DarkCorner	DarkCorner	DarkCorner		5430	211	0.00E+00	6.19E-01	1.00E+00	7.89132	23.6915	1	1	1.02E+01	1.31E+01	1.01E+01	1.30E+01	0	0	0	0	69	69	7.55E+01	9.57E+01	74	97	8.77E+00	1.87E+01	8.15E+00	1.85E+01	509	509	5.31E+01	7.98E+01	52	79	6.59E+00	1.56E+01	6.67E+00	1.63E+01	0	0	0	0	0	0	0.0840305	0.00783525	0	0	0	0	0	0	0	0	0	0.543489	-7.95261	5.54305	16.5283	0	0	0	0.799158	0.213201	1	1	0	0	74.9493	103.634	6.59268	15.5887	0	10.1925	13.0992	10.1433	13.0266	0	1	1.76E-01	0	0	74.9493	103.634	46.8651	46.8651	36.9838	57.6432	0.705829	0.701538	53.0707	79.776	6.59268	15.5887	0	-0.680679	-7.63592	1	1	0	0																																																																																					
DATA	79	1	79	66	Structural	1	1	DarkCorner	DarkCorner	DarkCorner		5455.5	211	0.00E+00	6.19E-01	1.00E+00	7.9489	23.8537	1	1	1.02E+01	1.32E+01	1.02E+01	1.31E+01	3	1	0	0	58	58	7.33E+01	9.65E+01	72	100	9.59E+00	2.18E+01	7.41E+00	2.39E+01	495	495	5.26E+01	7.96E+01	52	77	6.25E+00	1.64E+01	6.67E+00	1.63E+01	0	0	0	0	0	0	0.0703353	0.0852806	0	0	0	0	0	0	0	0	0	-1.62179	-6.85164	5.54278	16.5283	0	0	0	0.448135	0.283132	1	1	0	0	74.9321	103.386	6.25081	16.3564	0	10.2476	13.2136	10.1976	13.1404	0	1	1.78E-01	0	0	74.9321	103.386	47.2035	47.2035	34.8013	58.4965	0.700717	0.696767	52.5616	79.6141	6.25081	16.3564	0	-2.99448	-7.16429	1	1	0	0																																																																																					
DATA	80	1	80	66	Structural	1	1	DarkCorner	DarkCorner	DarkCorner		5480.5	211.352	0.00E+00	6.19E-01	1.00E+00	8.00599	24.0118	1	1	1.03E+01	1.33E+01	1.03E+01	1.33E+01	0	2	0	0	64	64	7.21E+01	9.63E+01	71.5	94.5	9.53E+00	1.75E+01	9.08E+00	1.87E+01	498	498	5.29E+01	7.94E+01	53	79	6.21E+00	1.51E+01	6.49E+00	1.46E+01	0	0	0	0	0	0	0.0622105	0.0626946	0	0	0	0	0	0	0	0	0	-2.86115	-6.8199	5.54278	16.5283	0	0	0	0.181815	0.285359	1	1	0	0	74.9393	103.086	6.21393	15.1366	0	10.3023	13.3256	10.2521	13.2517	0	1	1.80E-01	0	0	74.9393	103.086	47.8731	47.8731	33.5691	58.2276	0.69572	0.692178	52.9478	79.3755	6.21393	15.1366	0	-4.35917	-7.81946	1	1	0	0																																																																																					
DATA	81	1	81	66	Structural	1	1	DarkCorner	DarkCorner	DarkCorner		5506.09	211.386	0.00E+00	6.20E-01	1.00E+00	8.06778	24.1803	1	1	1.04E+01	1.34E+01	1.03E+01	1.34E+01	0	1	0	0	63	63	7.36E+01	1.03E+02	75	103	9.27E+00	1.95E+01	9.64E+00	2.08E+01	500	500	5.24E+01	7.88E+01	52	77	6.09E+00	1.49E+01	6.67E+00	1.43E+01	0	0	0	0	0	0	-0.00940697	0.0271422	0	0	0	0	0	0	0	0	0	-1.31022	-0.0182817	5.54278	16.5283	0	0	0	0.539855	0.99771	1	1	0	0	74.9293	102.78	6.08664	14.8652	0	10.3615	13.4454	10.311	13.3708	0	1	1.83E-01	0	0	74.9293	102.78	50.4627	50.4627	35.11	64.7239	0.690392	0.687355	52.43	78.77	6.08664	14.8652	0	-2.95378	-1.72191	1	1	0	0																																																																																					
DATA	82	1	82	66	Structural	1	1	DarkCorner	DarkCorner	DarkCorner		5531.5	211.352	0.00E+00	6.20E-01	1.00E+00	8.13165	24.3516	1	1	1.04E+01	1.36E+01	1.04E+01	1.35E+01	1	2	0	0	63	63	7.59E+01	9.75E+01	76	95	9.30E+00	1.85E+01	8.15E+00	1.82E+01	507	507	5.22E+01	7.89E+01	52	77	6.39E+00	1.52E+01	6.67E+00	1.48E+01	0	0	0	0	0	0	0.139002	0.0836235	0	0	0	0	0	0	0	0	0	1.08085	-5.05112	5.54383	16.5283	0	0	0	0.612979	0.428322	1	1	0	0	74.8239	102.511	6.38524	15.2065	0	10.4229	13.5675	10.374	13.4923	0	1	1.85E-01	0	0	74.8239	102.511	52.9257	52.9257	37.3958	59.4223	0.684969	0.682522	52.1972	78.9448	6.38524	15.2065	0	-0.804061	-7.42625	1	1	0	0																																																																																					
DATA	83	1	83	66	Structural	1	1	DarkCorner	DarkCorner	DarkCorner		5556.63	211.404	0.00E+00	6.20E-01	1.00E+00	8.19682	24.5231	1	1	1.05E+01	1.37E+01	1.04E+01	1.36E+01	0	1	1	0	62	62	7.47E+01	9.90E+01	74	98.5	1.01E+01	2.27E+01	9.45E+00	2.22E+01	510	510	5.22E+01	7.89E+01	52	77	6.18E+00	1.61E+01	6.49E+00	1.69E+01	0	0	0	0	0	0	-0.262453	0.0300776	0	0	0	0	0	0	0	0	0	0.0648361	-3.25477	5.54278	16.5283	0	0	0	0.975782	0.60953	1	1	0	0	74.661	102.239	6.18046	16.1307	0	10.4855	13.6903	10.4344	13.6144	0	1	1.87E-01	0	0	74.661	102.239	49.8279	49.8279	36.2168	60.9459	0.679523	0.677747	52.1725	78.9059	6.18046	16.1307	0	-2.11971	-6.30966	1	1	0	0																																																																																					
DATA	84	1	84	0		0	1	GE_BrightCorner	GE_BrightCorner	GE_BrightCorner		5582.55	212.29	4.07E-01	7.19E-02	1.45E-08	0	0	1	1	3.32E+04	8.49E+04	3.32E+03	8.49E+03	0	0	0	0	51	58	1.65E+04	1.09E+05	13941	97021.3	6.68E+03	4.51E+04	8.28E+03	5.18E+04	477	477	5.13E+01	7.94E+01	51	79	6.41E+00	1.78E+01	6.67E+00	1.78E+01	0	0	0	0	0	1	0.347288	-0.0166536	1	1	0	0	1	1	0	0	0	16400.2	109210	1640.03	10921	0	1	1	0	0	1	1	1	1	74.469	101.965	6.40865	17.7978	0	33217.1	84876.8	3321.73	8487.69	0	1	5.67E+00	0	0	74.469	101.965	51.4001	51.4001	16436.2	109274	0.67405	0.673056	51.3082	79.3753	6.40865	17.7978	0	16397.7	109206	0	0	0	0																																																																																					
DATA	85	1	85	0		0	1	GE_BrightCorner	GE_BrightCorner	GE_BrightCorner		5607.56	212.466	5.28E-01	7.83E-02	1.49E-11	0	0	1	1	3.78E+04	1.28E+05	3.78E+03	1.28E+04	0	0	0	0	64	64	1.90E+04	1.59E+05	18327.7	164586	7.28E+03	5.00E+04	9.41E+03	6.06E+04	484	484	5.01E+01	7.82E+01	50	77	6.41E+00	1.75E+01	5.93E+00	1.80E+01	0	0	0	0	1	1	0.0874963	0.0102075	1	1	0	0	1	1	1	0	0	18971.4	159312	1897.15	15931.2	0	1	1	0	0	1	1	1	1	74.2754	101.697	6.41466	17.5218	0	37829.2	127724	3782.94	12772.4	0	1	6.75E+00	0	0	74.2754	101.697	52.9257	52.9257	19007.2	159375	0.668433	0.668298	50.1405	78.2479	6.41466	17.5218	0	18968.6	159307	0	0	0	0																																																																																					
DATA	86	2	1	0		0	1	GE_BrightCorner	GE_BrightCorner	GE_BrightCorner		3487	215.5	5.16E-01	7.76E-02	3.01E-11	0	0	1	1	4.23E+04	1.38E+05	4.23E+03	1.38E+04	0	0	1	2	59	59	2.94E+04	2.34E+05	29679.9	236765	2.03E+03	1.33E+04	2.58E+03	1.22E+04	197	197	5.02E+01	7.97E+01	49	81	6.87E+00	1.92E+01	6.67E+00	1.78E+01	0	0	0	0	1	1	-0.175198	0.115582	0	0	0	0	0	0	1	0	0	29317	233707	2931.71	23370.7	0	1	1	0	0	1	1	1	1	76.1407	103.775	6.87345	19.1932	0	42251.7	138472	4225.18	13847.2	0	1	6.65E+00	0	0	76.1407	103.775	49.8279	49.8279	29354.7	233773	0.91712	0.911889	50.203	79.6599	6.87345	19.1932	0	29321.8	233714	0	0	1	1																																																																																					
DATA	87	2	2	66	Structural	1	1	DarkCorner	DarkCorner	DarkCorner		3512.58	215.427	0.00E+00	6.12E-01	1.00E+00	6.06501	18.2152	1	1	8.41E+00	9.38E+00	8.37E+00	9.33E+00	1	0	0	0	63	63	7.27E+01	9.12E+01	72	91	1.01E+01	2.02E+01	1.11E+01	2.15E+01	203	203	5.32E+01	7.67E+01	53	76	5.95E+00	1.58E+01	5.19E+00	1.59E+01	0	0	0	0	0	0	0.133862	0.0214444	0	0	0	0	0	0	0	0	0	-3.433	-12.8317	5.54278	16.5283	0	0	0	0.109658	0.045613	1	1	0	0	76.1155	104.054	5.94956	15.8178	0	8.41002	9.38103	8.36903	9.32901	0	1	7.75E-02	0	0	76.1155	104.054	51.7088	51.7088	34.1735	53.1842	0.91837	0.91245	53.1823	76.7389	5.94956	15.8178	0	1.30763	-5.49047	1	1	0	0																																																																																					
DATA	88	2	3	66	Structural	1	1	DarkCorner	DarkCorner	DarkCorner		3538	215.455	0.00E+00	6.12E-01	1.00E+00	6.05828	18.2061	1	1	8.40E+00	9.37E+00	8.36E+00	9.32E+00	0	0	0	0	62	62	7.26E+01	9.81E+01	75.5	92.5	9.20E+00	2.20E+01	1.00E+01	2.37E+01	199	199	5.29E+01	7.62E+01	52	75	6.61E+00	1.44E+01	6.67E+00	1.48E+01	0	0	0	0	0	0	-0.105403	0.0598736	0	0	0	0	0	0	0	0	0	-3.52152	-6.43414	5.54278	16.5283	0	0	0	0.100885	0.313371	1	1	0	0	76.1183	104.515	6.60884	14.3976	0	8.40254	9.37425	8.36158	9.32227	0	1	7.76E-02	0	0	76.1183	104.515	51.0895	51.0895	34.0878	60.0426	0.919391	0.912908	52.8995	76.1508	6.60884	14.3976	0	1.22299	1.56345	1	1	0	0																																																																																					
DATA	89	2	4	66	Structural	1	1	DarkCorner	DarkCorner	DarkCorner		3563.42	215.427	0.00E+00	6.12E-01	1.00E+00	6.05324	18.1997	1	1	8.40E+00	9.37E+00	8.36E+00	9.32E+00	0	0	0	0	64	64	7.30E+01	9.33E+01	71	92.5	1.09E+01	2.01E+01	1.06E+01	2.11E+01	206	206	5.39E+01	7.73E+01	54	75.5	6.57E+00	1.54E+01	7.41E+00	1.56E+01	0	0	0	0	0	0	0.122845	0.132162	0	0	0	0	0	0	0	0	0	-3.12821	-11.588	5.54278	16.5283	0	0	0	0.144599	0.0706408	1	1	0	0	76.0813	104.854	6.56924	15.4297	0	8.3969	9.36946	8.35598	9.3175	0	1	7.77E-02	0	0	76.0813	104.854	53.5237	53.5237	34.4441	55.2276	0.920156	0.913227	53.9223	77.3252	6.56924	15.4297	0	1.57906	-3.06278	1	1	0	0																																																																																					
DATA	90	2	5	66	Structural	1	1	DarkCorner	DarkCorner	DarkCorner		3588.67	215.5	0.00E+00	6.12E-01	1.00E+00	6.04955	18.1952	1	1	8.39E+00	9.37E+00	8.35E+00	9.31E+00	1	0	0	0	65	65	7.16E+01	9.58E+01	71	95	9.15E+00	1.79E+01	9.64E+00	1.78E+01	203	203	5.39E+01	7.83E+01	53	77	6.64E+00	1.50E+01	7.41E+00	1.56E+01	0	0	0	0	0	0	-0.00344471	0.092523	0	0	0	0	0	0	0	0	0	-4.44499	-9.43416	5.54278	16.5283	0	0	0	0.0389482	0.140235	1	1	0	0	76.0296	105.28	6.63669	14.9604	0	8.39276	9.36607	8.35186	9.31413	0	1	7.78E-02	0	0	76.0296	105.28	46.5243	46.5243	33.0756	57.8082	0.920718	0.913451	53.9064	78.3498	6.63669	14.9604	0	0.207905	-0.303941	1	1	0	0																																																																																					
DATA	91	2	6	66	Structural	1	1	DarkCorner	DarkCorner	DarkCorner		3614.33	215.5	0.00E+00	6.12E-01	1.00E+00	6.04741	18.1936	1	1	8.39E+00	9.36E+00	8.35E+00	9.31E+00	2	0	3	0	61	61	7.56E+01	9.71E+01	75	97	6.90E+00	1.91E+01	6.67E+00	2.15E+01	205	205	5.25E+01	8.00E+01	52	79	6.45E+00	1.46E+01	6.67E+00	1.41E+01	0	0	0	0	0	0	0.0775043	0.106159	0	0	0	0	0	0	0	0	0	-0.442785	-8.63812	5.54278	16.5283	0	0	0	0.835775	0.176572	1	1	0	0	76.0002	105.72	6.4524	14.578	0	8.39031	9.36463	8.34942	9.3127	0	1	7.79E-02	0	0	76.0002	105.72	50.4627	50.4627	37.0484	59.044	0.921042	0.913536	52.4878	80.0293	6.4524	14.578	0	4.17667	1.10662	1	1	0	0																																																																																					
DATA	92	2	7	66	Structural	1	1	DarkCorner	DarkCorner	DarkCorner		3639.5	215.5	0.00E+00	6.13E-01	1.00E+00	6.04671	18.1943	1	1	8.39E+00	9.36E+00	8.35E+00	9.31E+00	3	1	0	0	64	64	7.40E+01	9.77E+01	73	97	7.95E+00	1.86E+01	7.60E+00	1.82E+01	209	209	5.32E+01	8.06E+01	53	77	6.19E+00	1.55E+01	6.67E+00	1.63E+01	0	0	0	0	0	0	0.14187	0.0618996	0	0	0	0	0	0	0	0	0	-1.97495	-8.33975	5.54278	16.5283	0	0	0	0.355887	0.191886	1	1	0	0	75.9437	106.059	6.18728	15.4706	0	8.38942	9.36489	8.34854	9.31296	0	1	7.80E-02	0	0	75.9437	106.059	52.9257	52.9257	35.4597	59.6807	0.92115	0.913501	53.2105	80.6268	6.18728	15.4706	0	2.58239	1.90719	1	1	0	0																																																																																					
DATA	93	2	8	66	Structural	1	1	DarkCorner	DarkCorner	DarkCorner		3664.89	215.5	0.00E+00	6.13E-01	1.00E+00	6.04733	18.1973	1	1	8.39E+00	9.37E+00	8.35E+00	9.31E+00	3	0	0	0	61	61	7.34E+01	9.45E+01	73	93	7.00E+00	1.80E+01	5.93E+00	1.78E+01	198	198	5.26E+01	8.18E+01	53	80	7.07E+00	1.80E+01	6.49E+00	1.91E+01	0	0	0	0	0	0	0.0122927	-0.0570723	0	0	0	0	0	0	0	0	0	-2.46594	-12.0299	5.54278	16.5283	0	0	0	0.249429	0.0606812	1	1	0	0	75.8922	106.538	7.0716	18.0002	0	8.38997	9.3668	8.34908	9.31486	0	1	7.81E-02	0	0	75.8922	106.538	54.1152	54.1152	34.9172	56.4702	0.921056	0.913348	52.601	81.7828	7.0716	18.0002	0	2.03243	-1.14569	1	1	0	0																																																																																					
DATA	94	2	9	66	Structural	1	1	DarkCorner	DarkCorner	DarkCorner		3690.5	215.5	0.00E+00	6.13E-01	1.00E+00	6.04925	18.2027	1	1	8.39E+00	9.37E+00	8.35E+00	9.32E+00	3	2	0	0	63	63	7.51E+01	8.89E+01	74	86	9.82E+00	1.81E+01	1.11E+01	1.89E+01	209	209	5.41E+01	7.88E+01	54	78	6.48E+00	1.56E+01	5.93E+00	1.70E+01	0	0	0	0	0	0	0.10248	-0.109691	0	0	0	0	0	0	0	0	0	-0.759436	-18.0362	5.54278	16.5283	0	0	0	0.722221	0.00528713	1	1	0	0	75.8388	106.893	6.48462	15.6317	0	8.39194	9.37038	8.35104	9.31842	0	1	7.82E-02	0	0	75.8388	106.893	50.4627	50.4627	36.5704	50.8191	0.920763	0.913076	54.0861	78.8182	6.48462	15.6317	0	3.67628	-6.64547	1	1	0	0																																																																																					
DATA	95	2	10	66	Structural	1	1	DarkCorner	DarkCorner	DarkCorner		3715.58	215.573	0.00E+00	6.13E-01	1.00E+00	6.0522	18.2099	1	1	8.40E+00	9.38E+00	8.35E+00	9.32E+00	2	0	0	2	60	60	7.43E+01	9.84E+01	74.5	94	9.42E+00	1.63E+01	9.27E+00	1.61E+01	216	216	5.43E+01	7.99E+01	54	80	6.54E+00	1.66E+01	6.86E+00	1.72E+01	0	0	0	0	0	0	-0.0147009	-0.070009	0	0	0	0	0	0	0	0	0	-1.52232	-8.84357	5.54278	16.5283	0	0	0	0.476405	0.166576	1	1	0	0	75.789	107.227	6.53896	16.5634	0	8.39502	9.37519	8.3541	9.3232	0	1	7.83E-02	0	0	75.789	107.227	52.9257	52.9257	35.7577	60.3453	0.920314	0.912717	54.3472	79.8565	6.53896	16.5634	0	2.85232	3.02021	1	1	0	0																																																																																					
DATA	96	2	11	0		2	0	A_23_P215419	ICA1	NM_004968	"Homo sapiens islet cell autoantigen 1, 69kDa (ICA1), transcript variant 2, mRNA [NM_004968]"	3741.33	215.5	-2.58E-01	6.60E-02	9.24E-05	0	0	1	1	1.58E+03	8.71E+02	1.58E+02	8.80E+01	0	1	0	0	65	65	1.46E+03	1.28E+03	1396	1245	2.44E+02	2.58E+02	2.13E+02	2.37E+02	202	202	5.27E+01	8.04E+01	52	79	6.41E+00	1.69E+01	6.67E+00	1.69E+01	0	0	0	0	0	0	0.849366	-0.0219002	0	0	0	0	0	0	0	0	0	1381.38	1169.55	138.249	118.117	0	1	1	1.16E-237	5.23E-158	1	1	1	1	75.7564	107.591	6.41069	16.8692	0	1578.36	871.386	157.963	88.0045	0	1	-3.91E+00	0	0	75.7564	107.591	58.0869	58.0869	1418.63	1239.1	0.919626	0.912191	52.7228	80.3564	6.41069	16.8692	0	1385.71	1181.91	0	0	0	0																																																																																					
DATA	97	2	12	0		4	0	A_23_P145874	SAMD9L	NM_152703	"Homo sapiens sterile alpha motif domain containing 9-like (SAMD9L), mRNA [NM_152703]"	3765.77	215.861	1.72E+00	1.76E-01	1.03E-22	0	0	1	1	1.14E+03	6.03E+04	1.14E+02	6.03E+03	0	0	0	0	61	66	8.36E+02	1.06E+05	814	100207	1.41E+02	2.46E+04	1.55E+02	2.71E+04	208	208	5.28E+01	8.95E+01	52.5	89.5	7.39E+00	1.86E+01	7.41E+00	1.70E+01	0	0	0	0	0	1	0.00793169	0.00540786	0	0	0	0	0	0	0	0	0	760.021	105959	76.204	10595.9	0	1	1	1.18E-202	0	1	1	1	1	75.7163	108.093	7.39167	18.6394	0	1138.38	60298.7	114.14	6029.87	0	1	9.81E+00	0	0	75.7163	108.093	49.1849	49.1849	797.229	106029	0.918947	0.911712	52.7788	89.4615	7.39167	18.6394	0	764.295	105972	0	0	0	0																																																																																					
DATA	98	2	13	0		6	1	AT_ssH_TR_5	AT_ssH_TR_5	AT_ssH_TR_5		3791.61	215.921	9.60E-01	1.08E-01	8.97E-19	0	0	1	1	6.74E+02	6.14E+03	6.78E+01	6.14E+02	0	0	0	0	64	64	6.20E+02	9.02E+03	642.5	9104	1.61E+02	2.16E+03	1.62E+02	2.44E+03	202	202	5.21E+01	8.01E+01	51	79	6.63E+00	1.47E+01	6.49E+00	1.48E+01	0	0	0	0	0	0	0.901363	-0.0214488	0	0	0	0	0	0	0	0	0	544.452	8910.78	54.7266	891.231	0	1	1	3.99E-183	1.14E-271	1	1	1	1	75.6889	108.425	6.63158	14.6959	0	674.34	6143.74	67.7826	614.479	0	1	8.85E+00	0	0	75.6889	108.425	49.5074	49.5074	581.632	8981.17	0.917965	0.911001	52.1485	80.1386	6.63158	14.6959	0	548.681	8924.22	0	0	1	1																																																																																					
DATA	99	2	14	0		8	0	A_23_P127662	OR8D1	NM_001002917	"Homo sapiens olfactory receptor, family 8, subfamily D, member 1 (OR8D1), mRNA [NM_001002917]"	3817.42	215.573	0.00E+00	6.14E-01	1.00E+00	6.07611	18.2631	1	1	8.42E+00	9.41E+00	8.38E+00	9.39E+00	4	2	0	0	58	58	7.73E+01	1.21E+02	77	120	7.80E+00	2.40E+01	7.23E+00	2.54E+01	227	227	5.33E+01	8.02E+01	53	78	7.18E+00	1.66E+01	7.41E+00	1.70E+01	0	0	0	0	0	0	-0.0191317	-0.116114	0	0	0	0	0	0	0	0	0	1.63843	12.5621	5.5452	16.576	0	0	0	0.443501	0.0502773	1	1	0	0	75.6719	108.886	7.17734	16.598	0	8.42028	9.41144	8.3829	9.38624	0	1	7.88E-02	0	0	75.6719	108.886	57.8122	57.8122	38.8013	83.4103	0.916692	0.910055	53.3304	80.2423	7.17734	16.598	0	5.83456	26.5799	1	1	0	0																																																																																					
DATA	100	2	15	0		10	0	A_23_P253029	BOK	NM_032515	"Homo sapiens BCL2-related ovarian killer (BOK), mRNA [NM_032515]"	3842.58	215.573	-2.10E-01	6.48E-02	1.19E-03	0	0	1	1	1.07E+03	6.58E+02	1.07E+02	6.71E+01	0	2	0	4	58	58	1.05E+03	9.52E+02	1076	939	2.81E+02	2.00E+02	2.81E+02	1.60E+02	210	210	5.32E+01	8.58E+01	53	85	6.47E+00	1.86E+01	6.67E+00	1.85E+01	0	0	0	0	0	0	0.708491	-0.0914558	0	0	0	0	0	0	0	0	0	971.459	842.815	97.3039	85.8869	0	1	1	4.94E-217	9.46E-140	1	1	1	1	75.6615	109.202	6.46737	18.6053	0	1067.41	658.211	106.915	67.0748	0	1	-3.24E+00	0	0	75.6615	109.202	57.8122	57.8122	1008.61	913.979	0.915414	0.909128	53.1714	85.8048	6.46737	18.6053	0	975.625	857.252	0	0	0	0																																																																																					
DATA	101	2	16	0		12	0	A_32_P125233	BG167701	BG167701	"BG167701 602342892F1 NIH_MGC_89 Homo sapiens cDNA clone IMAGE:4452935 5', mRNA sequence [BG167701]"	3868.37	215.596	-1.11E-01	4.84E-01	8.18E-01	0	18.3029	0	0	1.31E+01	1.01E+01	7.95E+00	1.01E+01	0	0	0	0	64	64	8.49E+01	1.21E+02	82.5	120	1.44E+01	2.57E+01	1.50E+01	3.08E+01	205	205	5.25E+01	7.81E+01	52	78	6.41E+00	1.62E+01	6.67E+00	1.48E+01	0	0	0	0	0	0	0.380205	-0.0652816	0	0	0	0	0	0	0	0	0	9.22588	10.9426	5.61904	16.5645	0	1	0	2.91E-05	0.0875862	1	1	0	0	75.6335	109.635	6.41268	16.2183	0	13.0584	10.1039	7.95325	10.0698	0	1	-2.30E-01	0	0	75.6335	109.635	65	65	46.3504	82.5401	0.91397	0.908078	52.4634	78.1268	6.41268	16.2183	0	13.3422	25.9108	1	1	0	0																																																																																					
DATA	102	2	17	0		14	0	A_24_P298846	C6orf120	NM_001029863	"Homo sapiens chromosome 6 open reading frame 120 (C6orf120), mRNA [NM_001029863]"	3893.22	216.547	3.73E-02	6.18E-02	5.47E-01	0	0	1	1	9.16E+02	9.98E+02	9.18E+01	1.01E+02	0	0	2	4	61	61	8.93E+02	1.41E+03	875	1406	1.99E+02	2.85E+02	1.99E+02	2.59E+02	196	196	5.28E+01	8.00E+01	52	79	6.42E+00	1.45E+01	6.67E+00	1.56E+01	0	0	0	0	0	0	0.78166	-0.0128087	0	0	0	0	0	0	0	0	0	817.454	1297.28	81.9331	130.777	0	1	1	6.40E-207	8.54E-164	1	1	1	1	75.6119	110.114	6.41528	14.5233	1	916.13	998.25	91.8233	100.632	0	1	6.03E-01	0	0	75.6119	110.114	42.9674	42.9674	854.557	1369.36	0.912756	0.907251	52.8163	80.0357	6.41528	14.5233	0	821.52	1312.8	0	0	0	0																																																																																					
DATA	103	2	18	0		16	0	A_23_P141315	NLE1	NM_001014445	"Homo sapiens notchless homolog 1 (Drosophila) (NLE1), transcript variant 2, mRNA [NM_001014445]"	3918.91	215.614	-7.18E-01	9.05E-02	2.15E-15	0	0	1	1	2.95E+03	5.64E+02	2.95E+02	5.77E+01	0	0	0	0	64	64	2.60E+03	8.72E+02	2737.5	913.5	7.85E+02	2.43E+02	8.29E+02	2.56E+02	230	230	5.33E+01	7.99E+01	52	79	6.79E+00	1.73E+01	6.67E+00	1.63E+01	0	0	0	0	0	0	0.878466	0.12308	0	0	0	0	0	0	0	0	0	2520.03	761.498	252.064	77.9229	0	1	1	6.65E-273	4.12E-134	1	1	1	1	75.5976	110.455	6.79268	17.296	0	2945.35	564.077	294.607	57.7211	0	1	-7.93E+00	0	0	75.5976	110.455	56.9804	56.9804	2557.12	833.915	0.91074	0.905701	53.3478	79.8826	6.79268	17.296	0	2524.06	777.455	0	0	0	0																																																																																					
